city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十二樓之５,東都綠學,"1,725",115/04/15,35.01,54.95,65.95,,2,十二層/十四層,住家用,土1 建1車1,4房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,29.8,1.43,8.27坪,坡道平面,"1,430,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號六樓之９,東都綠學,"1,459",115/04/13,35.77,46.41,64.69,,1,六層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之８,東都綠學,950,115/04/11,27.05,35.11,63.95,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,,9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之５,東都綠學,"1,285",115/04/10,31.5,46.18,64.66,,1,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十四樓之２,東都綠學,932,115/04/08,31.24,35.02,64.28,,1,十四層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之１,東都綠學,"1,688",115/04/03,30.61,64.50,65.87,,1,九層/十四層,住家用,土1 建1車2,4房2廳2衛,311,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號八樓之９,東都綠學,"1,465",115/04/03,36.21,46.06,64.69,,1,八層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十二樓之７,東都綠學,"1,025",115/03/22,34.79,35.11,63.95,,1,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號四樓之３,東都綠學,"1,640",115/03/22,30.47,64.49,65.88,,1,四層/十四層,住家用,土1 建1車2,4房2廳2衛,270,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之５,東都綠學,"1,768",115/03/22,32.4,64.36,65.95,,1,二層/十四層,住家用,土1 建1車2,4房2廳2衛,304,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.41坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十樓之８,東都綠學,"1,098",115/03/21,37.26,35.13,63.92,,1,十層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之７,東都綠學,"1,458",115/03/21,31.93,45.67,65.00,,1,八層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,,9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號三樓之６,東都綠學,"1,138",115/03/14,38.5,34.87,64.27,,1,三層/十四層,住家用,土1 建1車1,2房2廳1衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,含裝潢費;,16.36,1.2,4.69坪,坡道平面,"1,580,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號四樓之５,東都綠學,"1,230",115/03/14,29.71,46.18,64.66,,1,四層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之３,東都綠學,960,115/03/07,32.34,35.02,65.27,,1,九層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號五樓之３,東都綠學,945,115/03/07,31.53,35.04,65.24,,1,五層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十四樓之６,東都綠學,947,115/03/07,31.75,35.24,64.21,,1,十四層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之７,東都綠學,985,115/03/07,32.82,34.77,63.95,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,530,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十四樓之３,東都綠學,"1,275",115/03/05,31.5,45.38,64.98,,1,十四層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之５,東都綠學,"1,265",115/02/21,27.33,46.28,64.74,,1,八層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.64,1.53,6.66坪,坡道平面,,9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十三樓之８,東都綠學,833,115/02/09,32.86,25.35,63.95,,1,十三層/十四層,住家用,土1 建1車0,2房2廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,,,,
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十三樓之５,東都綠學,"1,288",115/02/07,31.66,45.83,64.66,,1,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,350,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號七樓之３,東都綠學,"1,238",115/01/31,26.96,45.93,64.93,,1,七層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.48,1.53,6.60坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號四樓之７,東都綠學,"1,260",115/01/17,30.04,47.20,65.16,,1,四層/十四層,住家用,土1 建1車1,3房2廳2衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,24.62,1.5,6.91坪,坡道平面,"1,250,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號六樓之１,東都綠學,"1,680",115/01/03,31.35,64.50,65.87,,1,六層/十四層,住家用,土1 建1車2,4房2廳2衛,270,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號三樓之１,東都綠學,"1,283",115/01/02,29.77,47.22,65.18,,1,三層/十四層,住家用,土1 建1車1,3房2廳2衛,168,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,24.41,1.5,6.85坪,坡道平面,"1,680,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十樓之２,東都綠學,"1,022",114/12/28,34.6,35.02,65.27,,1,十層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之５,東都綠學,"1,870",114/12/14,35.41,64.36,65.95,,1,九層/十四層,住家用,土1 建1車2,4房2廳2衛,270,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.41坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十樓之１,東都綠學,"1,297",114/12/14,31.44,46.18,64.66,,1,十層/十四層,住家用,土1 建1車1,3房2廳2衛,152,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,520,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號六樓之６,東都綠學,"1,066",114/12/05,36.97,35.21,64.27,,1,六層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,250,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號九樓之９,東都綠學,"1,290",114/12/03,28.01,46.05,64.71,,1,九層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,,9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之７,東都綠學,"1,240",114/11/30,30.41,45.67,65.00,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號二樓之２,東都綠學,888,114/11/29,28.69,35.45,65.26,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,630,000元",10.18坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之３,東都綠學,"1,210",114/11/25,26.87,45.03,64.98,,1,九層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,,9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十一樓之１,東都綠學,"1,320",114/11/23,29.33,45.01,65.02,,1,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,,9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之７,東都綠學,"1,004",114/11/23,33.61,35.53,63.96,,1,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,152,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,520,000元",10.18坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之７,東都綠學,969,114/11/20,33.29,34.77,63.95,,1,七層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,250,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號七樓之６,東都綠學,"1,080",114/11/08,37.25,35.21,64.27,,1,七層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號二樓之５,東都綠學,"1,286",114/11/01,30.84,46.18,64.84,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.61,1.53,6.66坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號四樓之１,東都綠學,"1,219",114/11/01,29.41,46.18,64.66,,1,四層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號四樓之２,東都綠學,"1,032",114/11/01,29.71,44.45,65.24,,1,四層/十四層,住家用,土1 建1車2,2房2廳1衛,281,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分,16.49,0.96,4.66坪,坡道平面；坡道平面,,9.41坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號四樓之３,東都綠學,899,114/11/01,29.71,35.04,65.24,,1,四層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號八樓之６,東都綠學,"1,080",114/10/23,37.52,35.21,64.27,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,250,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號二樓之６,東都綠學,"1,256",114/10/21,30.13,48.63,64.71,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,152,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,"1,520,000元",11.99坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十二樓之３,東都綠學,"1,307",114/10/15,28.8,45.38,64.98,,1,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號一樓之１,東都綠學,"1,366",114/10/15,29.17,46.82,64.71,,1,一層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,,10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號三樓之６,東都綠學,"1,038",114/10/12,35.14,35.23,64.24,,1,三層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十一樓之６,東都綠學,"1,034",114/10/11,34.4,35.23,64.24,,1,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,580,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號四樓之６,東都綠學,"1,033",114/10/11,35.14,34.88,64.24,,1,四層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號二樓之５,東都綠學,"1,350",114/10/04,33.5,45.65,65.03,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號三樓之１,東都綠學,"1,410",114/10/04,27.64,54.70,65.93,,1,三層/十四層,住家用,土1 建1車1,4房2廳2衛,168,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,29.63,1.43,8.20坪,坡道平面,"1,680,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號八樓之１,東都綠學,"1,727",114/10/04,31.48,64.50,65.87,,1,八層/十四層,住家用,土1 建1車2,4房2廳2衛,311,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之６,東都綠學,980,114/10/02,32.9,35.20,64.31,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號三樓之２,東都綠學,930,114/09/28,31.1,35.07,64.15,,1,三層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號六樓之５,東都綠學,"1,465",114/09/23,36.38,45.69,64.96,,1,六層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,580,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十四樓之１,東都綠學,"1,675",114/09/22,31.08,64.50,65.87,,1,十四層/十四層,住家用,土1 建1車2,4房2廳2衛,277,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下二樓；地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之１,東都綠學,"1,200",114/09/21,29.66,45.40,64.94,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號四樓之６,東都綠學,938,114/09/20,31.4,35.24,64.21,,1,四層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號二樓之３,東都綠學,"1,165",114/09/17,28.98,45.41,64.93,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號四樓之１,東都綠學,"1,423",114/09/13,30.94,56.98,65.17,,1,四層/十四層,住家用,土1 建1車2,3房2廳2衛,264,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格不可拆分,24.41,1.5,6.85坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號八樓之８,東都綠學,"1,080",114/09/11,37.26,35.13,63.92,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,350,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號五樓之１,東都綠學,"1,350",114/09/07,32.36,47.22,65.18,,1,五層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,24.41,1.5,6.85坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號三樓之６,東都綠學,932,114/09/07,31.4,34.89,64.21,,1,三層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,320,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號四樓之３,東都綠學,"1,220",114/09/06,30.24,45.41,64.93,,1,四層/十四層,住家用,土1 建1車1,3房2廳2衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號八樓之１,東都綠學,"1,282",114/09/05,31.03,45.83,64.66,,1,八層/十四層,住家用,土1 建1車1,3房2廳2衛,152,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,520,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號四樓之１,東都綠學,"1,473",114/08/30,29.15,54.70,65.93,,1,四層/十四層,住家用,土1 建1車1,4房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,29.63,1.43,8.20坪,坡道平面,"1,630,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十一樓之１,東都綠學,"1,250",114/08/11,27.07,46.18,64.66,,1,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號二樓之３,東都綠學,888,114/08/09,29.48,35.04,65.24,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號五樓之３,東都綠學,"1,230",114/08/09,30.07,45.41,64.93,,1,五層/十四層,住家用,土1 建1車1,3房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,580,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號八樓之６,東都綠學,"1,038",114/08/09,34.75,35.23,64.24,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號二樓之１,東都綠學,"1,360",114/08/08,26.75,54.35,65.93,,1,二層/十四層,住家用,土1 建1車1,4房2廳2衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,29.63,1.43,8.20坪,坡道平面,"1,580,000元",9.41坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號五樓之６,東都綠學,"1,060",114/07/20,36.2,34.88,64.24,,1,五層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號四樓之２,東都綠學,928,114/07/16,31.33,34.72,64.15,,1,四層/十四層,住家用,土1 建1車1,2房2廳1衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,350,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十二樓之５,東都綠學,"1,300",114/07/14,30.86,46.28,64.74,,1,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,173,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.64,1.53,6.66坪,坡道平面,"1,730,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號六樓之３,東都綠學,"1,290",114/07/12,32.06,45.38,64.98,,1,六層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號二樓之１,東都綠學,"1,200",114/07/11,28.48,46.18,64.66,,1,二層/十四層,住家用,土1 建1車1,3房2廳2衛,163,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,630,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十三樓之９,東都綠學,"1,502",114/07/10,37.3,46.41,64.69,,1,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,"1,350,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十二樓之６,東都綠學,978,114/07/05,33.2,35.24,64.21,,1,十二層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段６號十二樓之９,東都綠學,"1,435",114/06/28,30.92,46.41,64.69,,1,十二層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號二樓之６,東都綠學,901,114/06/21,30.18,35.24,64.21,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,320,000元",9.76坪,地下三樓
